"FISCAL_YEAR","FISCAL_COUNT","SYSTEM_ID","SYSTEM_NAME","NCES School ID","NCES District ID","SCHOOL_ID","UNIQUESCHOOLID","SCHOOL_NAME","GRADE_RANGE","FAC_SCHTYPE","Street Address","ZIP","Locale Code*","Locale*","Locale","lon","lat","schoolgeom","Total Student Count","Hispanic","American Indian","Asian","Black","Pacific Islander","White","Two or More Races","Female","Male","COURSE_TAKER_CS","Hispanic_CS","American Indian_CS","Asian_CS","Black_CS","Pacific Islander_CS","White_CS","Two or More Races_CS","Female_CS","Male_CS","Student Teacher Ratio*","Free Lunch*","Reduced Lunch*","Type","DI_Asian","DI_Black","DI_Hispanic","DI_White","DI_Female","Classification","Has Extra Teacher","School classification","Total CS Teachers","Student-Teacher Ratio (CS)","SWD Total","URG","COURSE_TITLE","SUM_POP","Less than High School","CMPLTHS and Higher","CompButNoInternet","No Computer","White population_Weighted_Income","Black population_Weighted_Income","Asian population_Weighted_Income","Hispanic population_Weighted_Income","Total_Pop_Weighted_Avg_Income","White_Weighted_Avg_Distance","Black_Weighted_Avg_Distance","Asian_Weighted_Avg_Distance","Hispanic_Weighted_Avg_Distance","Total_Missing_BGs for income","Missing_Percentage"
2024,1,755,Whitfield County,130570001819,1305700,175,"7550175",Northwest Whitfield County High School,"09-12",H,"1651 Tunnel Hill Varnell Rd","30755","41",Rural: Fringe,Rural,-84.9975207,34.8770761,"0101000020AD10000050E50F61D73F55C036CD960744704140",1130.0,396.0,3.0,9.0,23.0,1.0,650.0,48.0,524.0,606.0,17.0,4.0,0.0,0.0,0.0,0.0,11.0,2.0,6.0,11.0,16.68,428.0,166.0,Regular,-0.008,-0.02,-0.115,0.072,-0.111,Both,false,Both without extra teacher,1.0,1130.0,2.0,0.371,"Advanced Placement, Computer Science A, Embedded Computing, Computer Science Principles",26187.0,10.7381525184252,60.5300339863291,4.95283919502043,4.05544735937679,36196.4185230921,32913.8294930876,280958.0,23891.8511087645,32656.6898285603,4591.37933238784,5822.99690508512,3145.10555751593,3875.69961211629,15.0,27.2727272727273
2024,1,755,Whitfield County,130570001073,1305700,212,"7550212",Phoenix High School,"09-12",H,"2300 Maddox Chapel Rd NE","30721","23",Suburb: Small,Suburb,-84.9214948,34.783024,"0101000020AD100000C75B53C5F93A55C0D6FD63213A644140",185.0,76.0,2.0,1.0,3.0,0.0,93.0,10.0,85.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.3,95.0,12.0,Regular,-0.005,-0.016,-0.411,0.497,-0.459,In Person,true,In Person with extra teacher,1.0,185.0,0.0,0.427,Computer Science Principles,40592.0,21.1445605045329,39.4264879779267,3.79138746551045,5.34588096176587,29473.5351375938,21657.0843558282,23660.9166666667,21550.6323468756,22556.691119039,4197.00501520676,3912.14182776639,3618.59329179613,2986.91270676108,20.0,25.6410256410256
2024,1,755,Whitfield County,130570001818,1305700,275,"7550275",Southeast Whitfield County High School,"09-12",H,"1954 Riverbend Rd","30721","23",Suburb: Small,Suburb,-84.9395556,34.733637,"0101000020AD10000083B1CFAD213C55C05A1135D1E75D4140",1512.0,1068.0,6.0,5.0,20.0,1.0,383.0,29.0,761.0,751.0,17.0,10.0,0.0,1.0,0.0,0.0,6.0,0.0,4.0,13.0,17.43,898.0,232.0,Regular,0.056,-0.013,-0.118,0.1,-0.268,In Person,true,In Person with extra teacher,2.0,756.0,0.0,0.72,"Embedded Computing, Computer Science Principles",39075.0,17.3742802303263,48.6423544465771,4.79334612923864,5.83749200255918,33051.8980708321,30819.3895870736,8573.0,21023.7471628398,24668.5025225192,5790.28154740659,4877.788170413,6724.76618195353,3634.3503855089,26.0,30.2325581395349
2024,1,756,Wilcox County,130573002232,1305730,201,"7560201",Wilcox County High School,"09-12",H,"1358 Ga Highway 215 S","31079","43",Rural: Remote,Rural,-83.4562744,31.9510105,"0101000020AD10000021808A9933DD54C011A7936C75F33F40",353.0,19.0,0.0,0.0,125.0,0.0,201.0,8.0,160.0,193.0,39.0,1.0,0.0,0.0,21.0,0.0,16.0,1.0,17.0,22.0,14.47,299.0,0.0,Regular,0.0,0.184,-0.028,-0.159,-0.017,In Person,false,In Person without extra teacher,2.0,176.5,4.0,0.408,Computer Science Principles,12136.0,12.7966381015162,63.5135135135135,10.8437705998682,14.0491100856955,26131.35872632,13345.1847215125,,24758.7446808511,13855.8021200263,10249.7077994822,8594.83935535352,,11612.9538337601,8.0,23.5294117647059
2024,1,758,Wilkinson County,130579001841,1305790,3050,"7583050",Wilkinson County High School,"09-12",H,P.O. Box 547,"31042","42",Rural: Distant,Rural,-83.2127706,32.8248905,"0101000020AD100000382394089ECD54C0FB230C0396694040",368.0,24.0,0.0,1.0,221.0,0.0,99.0,23.0,160.0,208.0,,,,,,,,,,,13.67,335.0,0.0,Regular,,,,,,No,true,No with extra teacher,,,,0.666,,12220.0,7.2176759410802,61.1047463175123,11.6857610474632,8.50245499181669,29204.8230664447,22107.7915316045,,27044.4382978723,24400.8153865497,11668.2201406634,7824.99863388358,15835.0225603562,5585.50508002504,4.0,12.9032258064516
2024,1,759,Worth County,130585001849,1305850,176,"7590176",Worth County High School,"09-12",H,"407 W Bryant Dr","31791","41",Rural: Fringe,Rural,-83.8320945,31.5507989,"0101000020AD1000009D2B4A0941F554C03B2C1E28018D3F40",865.0,32.0,1.0,10.0,291.0,0.0,503.0,28.0,416.0,449.0,20.0,1.0,0.0,1.0,3.0,0.0,15.0,0.0,8.0,12.0,18.44,863.0,0.0,Regular,0.038,-0.186,0.013,0.168,-0.081,In Person,false,In Person without extra teacher,1.0,865.0,0.0,0.373,Computer Science Principles,16188.0,9.47615517667408,58.7781072399308,12.8613787991105,6.31331850753645,31062.9180534056,27337.2781851512,,6428.0,26262.7539111542,6620.02767514559,4669.12722688733,3765.04123457741,13008.8105884358,11.0,31.4285714285714
2024,1,761,Atlanta Public Schools,130012003540,1300120,106,"7610106",Carver High School Early College,"09-12",H,"55 McDonough Blvd SE","30315","11",City: Large,City,-84.3893487,33.7193803,"0101000020AD1000005E4FCF16EB1855C07EF156A714DC4040",526.0,16.0,1.0,0.0,499.0,0.0,5.0,5.0,277.0,249.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.27,575.0,0.0,Regular,0.0,0.051,-0.03,-0.01,0.473,In Person,true,In Person with extra teacher,3.0,175.33,0.0,0.979,Introduction to Cybersecurity,7859.0,9.30143784196463,66.4079399414684,19.1245705560504,8.44891207532765,59178.2963219986,20446.3918678977,,35961.2338709677,21187.6534387226,1111.93751421184,715.451370695953,1400.29325899081,1283.96267503125,7.0,29.1666666666667
2024,1,761,Atlanta Public Schools,130012001865,1300120,182,"7610182",Benjamin E. Mays High School,"09-12",H,"3450 Benjamin E Mays Dr SW","30331","11",City: Large,City,-84.5039385,33.733733,"0101000020AD1000007F2C4487402055C07C7F83F6EADD4040",1363.0,93.0,2.0,0.0,1255.0,0.0,1.0,12.0,688.0,675.0,57.0,5.0,0.0,0.0,51.0,0.0,0.0,1.0,18.0,39.0,12.46,1337.0,0.0,Regular,0.0,-0.026,0.019,-0.001,-0.189,In Person,true,In Person with extra teacher,6.0,227.17,4.0,0.989,"Computer Science Principles, Programming, Games, Apps and Society, Introduction to Cybersecurity, Advanced Cybersecurity",22706.0,5.39504976658152,62.3667753016824,6.8087730115388,5.56681053466044,49943.3571428571,34083.1385527291,,13981.7771952818,24457.7025604048,1624.46841108582,1761.93713475866,,2397.44526729307,8.0,25.8064516129032
2024,1,761,Atlanta Public Schools,130012001939,1300120,186,"7610186",Maynard Jackson High School,"09-12",H,"801 Glenwood Ave SE","30316","11",City: Large,City,-84.362268,33.7390382,"0101000020AD100000CA181F662F1755C053BFC1CD98DE4040",1551.0,133.0,2.0,10.0,1084.0,4.0,279.0,39.0,779.0,772.0,131.0,5.0,0.0,3.0,62.0,0.0,56.0,5.0,37.0,94.0,13.81,569.0,73.0,Regular,0.016,-0.226,-0.048,0.248,-0.22,In Person,true,In Person with extra teacher,5.0,310.2,15.0,0.785,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Computer Science Principles, Programming, Games, Apps and Society, Introduction to Cybersecurity, Advanced Cybersecurity",35603.0,2.90986714602702,69.8789427857203,2.76942954245429,2.32845546723591,93869.949682709,38255.430038161,69410.0980769231,100596.561304348,56782.7656619528,1038.35931702565,1344.50099855804,1025.38641066738,944.304033143572,21.0,19.6261682242991
2024,1,761,Atlanta Public Schools,130012002212,1300120,192,"7610192",North Atlanta High School,"09-12",H,"4111 Northside Pkwy NW","30327","11",City: Large,City,-84.4457044,33.8665131,"0101000020AD100000BB6BBF6B861C55C01D07B9E6E9EE4040",2332.0,563.0,11.0,54.0,864.0,2.0,719.0,119.0,1189.0,1143.0,100.0,13.0,0.0,6.0,45.0,0.0,30.0,6.0,28.0,72.0,15.69,478.0,75.0,Regular,0.037,0.08,-0.111,-0.008,-0.23,In Person,true,In Person with extra teacher,5.0,466.4,8.0,0.612,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Computer Science Principles, Programming, Games, Apps and Society, Introduction to Cybersecurity, Advanced Cybersecurity",86314.0,1.45515211900735,71.3835530736613,2.33218249646639,0.977825150033598,115087.421728308,58458.2822462544,67504.7349426386,51956.2553006604,75367.0522462037,3262.76259451964,3393.43106720603,3179.49667996836,3655.78508260895,68.0,29.4372294372294
2024,1,761,Atlanta Public Schools,130012004174,1300120,315,"7610315",Booker T. Washington High School,"09-12",H,"45 Whitehouse Dr SW","30314","11",City: Large,City,-84.4203937,33.7536189,"0101000020AD100000713CFABAE71A55C0E192889576E04040",860.0,24.0,2.0,0.0,814.0,1.0,5.0,14.0,451.0,409.0,36.0,0.0,0.0,0.0,34.0,0.0,1.0,1.0,9.0,27.0,13.83,831.0,0.0,Regular,0.0,-0.002,-0.028,0.022,-0.274,In Person,true,In Person with extra teacher,4.0,215.0,4.0,0.974,"Computer Science Principles, Programming, Games, Apps and Society",51420.0,8.24581874756904,57.2812135355893,8.68533644496305,6.13574484636328,63389.6654278931,24991.5833547834,26477.0924012158,23972.6516942474,16831.7884542773,1783.32615939615,1301.14784748514,1273.18505088128,1464.06468896353,46.0,28.9308176100629
2024,1,761,Atlanta Public Schools,130012004215,1300120,1409,"7611409",D. M. Therrell High School,"09-12",H,"3099 Panther Trl SW","30311","11",City: Large,City,-84.4887858,33.6996376,"0101000020AD100000F36F3C44481F55C0A68691B98DD94040",1005.0,34.0,4.0,0.0,957.0,0.0,3.0,7.0,467.0,538.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,13.0,15.2,973.0,0.0,Regular,0.0,0.048,-0.034,-0.003,-0.331,In Person,true,In Person with extra teacher,3.0,335.0,0.0,0.986,"Computer Science Principles, Programming, Games, Apps and Society, Introduction to Cybersecurity, Advanced Cybersecurity",25940.0,4.79953739398612,66.017733230532,2.72552043176561,3.85119506553585,89432.6101694915,34962.2843816197,18593.0,10343.0,32679.9792321112,2158.93296296795,1810.88232685116,3054.40695768963,1824.59347044693,14.0,34.1463414634146
2024,1,761,Atlanta Public Schools,130012004240,1300120,1412,"7611412",South Atlanta High School,"09-12",H,"800 Hutchens Rd SE","30354","11",City: Large,City,-84.36192,33.6708264,"0101000020AD1000002CF180B2291755C08FA5B4A3DDD54040",907.0,81.0,0.0,0.0,815.0,0.0,0.0,11.0,454.0,453.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,16.34,928.0,0.0,Regular,0.0,0.101,-0.089,0.0,-0.501,In Person,true,In Person with extra teacher,3.0,302.33,0.0,0.988,"Computer Science Principles, Programming, Games, Apps and Society",7246.0,8.36323488821419,59.4810930168369,17.4717085288435,14.3113441898979,3392.0,32074.8053044002,,7288.65968586387,25575.5320702368,885.743094037107,1384.12121844856,1985.10275496719,949.811990028256,6.0,37.5
2024,1,761,Atlanta Public Schools,130012004223,1300120,1413,"7611413",Carver High School,"09-12",H,"55 McDonough Blvd SE","30315","11",City: Large,City,-84.3893487,33.7193803,"0101000020AD1000005E4FCF16EB1855C07EF156A714DC4040",492.0,9.0,3.0,0.0,473.0,0.0,4.0,3.0,243.0,249.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,9.0,12.0,13.99,445.0,0.0,Regular,0.0,0.039,-0.018,-0.008,-0.065,In Person,true,In Person with extra teacher,4.0,123.0,1.0,0.98,"Computer Science Principles, Programming, Games, Apps and Society",13730.0,9.6285506190823,49.4901675163875,8.52876911871813,6.91915513474144,80169.9670947031,22974.672462241,17194.0,29905.1507936508,20458.047609651,1435.13431210317,1041.44036447683,2030.0731956341,1755.79036908289,7.0,22.5806451612903
2024,1,761,Atlanta Public Schools,130012000089,1300120,4058,"7614058",Frederick Douglass High School,"09-12",H,"225 Hamilton E Holmes Dr NW","30318","11",City: Large,City,-84.4684219,33.7618707,"0101000020AD100000BB4ED99FFA1D55C0EC23A6FA84E14040",1194.0,83.0,6.0,3.0,1085.0,0.0,2.0,15.0,579.0,615.0,19.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,5.0,14.0,14.54,1112.0,0.0,Regular,-0.003,-0.014,-0.07,-0.002,-0.222,In Person,true,In Person with extra teacher,5.0,238.8,3.0,0.978,"Computer Science Principles, Programming, Games, Apps and Society, Introduction to Cybersecurity, Advanced Cybersecurity",45963.0,8.88540782803559,55.6839196745208,7.26889019428671,8.66566586167135,79733.0242136795,26088.0437225686,62450.8320610687,26698.3324847251,21780.9594599937,3352.3047471217,2012.3381573811,4592.50046085206,1480.44832108329,35.0,35.0
2024,1,761,Atlanta Public Schools,130012000066,1300120,4560,"7614560",Midtown High School,"09-12",H,"929 Charles Allen Dr NE","30309","11",City: Large,City,-84.3714118,33.7803151,"0101000020AD1000004D96FF35C51755C099897D5DE1E34040",1658.0,141.0,12.0,38.0,589.0,1.0,772.0,105.0,815.0,843.0,168.0,6.0,1.0,4.0,26.0,0.0,116.0,15.0,55.0,113.0,15.57,275.0,27.0,Regular,0.001,-0.2,-0.049,0.225,-0.164,Both,true,Both with extra teacher,6.0,276.33,10.0,0.44,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Coding for FinTech, Computer Science Principles, Introduction to Cybersecurity, Advanced Cybersecurity",100734.0,1.54466217960172,64.2057299422241,2.62969801655846,1.1068755335835,98535.6559237809,46323.495509897,44671.2406069364,52468.1882976635,27647.9082406944,1427.20065207026,1943.88123307538,1945.04803556276,1697.73676795943,79.0,28.2142857142857
2024,1,763,Bremen City,130051002455,1300510,201,"7630201",Bremen High School,"09-12",H,"501 Pacific Avenue","30110","31",Town: Fringe,Town,-85.1372404,33.7174065,"0101000020AD100000296CF58BC84855C00BB8E7F9D3DB4040",749.0,14.0,1.0,12.0,42.0,6.0,651.0,23.0,407.0,342.0,10.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,3.0,7.0,19.11,101.0,14.0,Regular,0.284,-0.056,-0.019,-0.269,-0.243,Virtual,false,Virtual without extra teacher,,,0.0,0.075,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Computer Science Principles",13577.0,10.7019223687118,55.8149812182367,5.69345216174413,4.32348825219121,36366.7015121631,16542.4164904863,42146.0,64970.0,32575.0922375222,2628.62651479546,3250.34289214521,3913.5578205088,2334.19876839099,7.0,33.3333333333333
2024,1,764,Buford City,130060000274,1300600,191,"7640191",Buford High School,"09-12",H,"2455 Buford Hwy","30518","21",Suburb: Large,Suburb,-83.9877261,34.1210174,"0101000020AD100000F63988E736FF54C09C9F877F7D0F4140",1926.0,541.0,1.0,151.0,254.0,0.0,876.0,103.0,920.0,1006.0,113.0,23.0,0.0,22.0,10.0,0.0,52.0,6.0,18.0,95.0,17.38,458.0,94.0,Regular,0.116,-0.043,-0.077,0.005,-0.318,Both,true,Both with extra teacher,3.0,642.0,7.0,0.413,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Game Design: Animation and Simulation, Computer Science Principles, Introduction to Cybersecurity",27546.0,9.63842300152473,53.6048791113047,5.36194002759021,4.82828722863574,43561.0094879308,30192.8553299492,37227.7010923535,16670.0355712226,30548.3313866049,2770.18162220834,2532.34897693773,2266.53447235542,2443.67663651392,16.0,27.1186440677966
2024,1,765,Calhoun City,130072000305,1300720,3050,"7653050",Calhoun High School,"09-12",H,"355 S River St","30701","32",Town: Distant,Town,-84.9559227,34.5003582,"0101000020AD100000428067D62D3D55C089A4CCBC0B404140",1302.0,529.0,4.0,27.0,93.0,2.0,608.0,39.0,628.0,674.0,58.0,21.0,0.0,5.0,3.0,1.0,27.0,1.0,10.0,48.0,20.32,578.0,125.0,Regular,0.065,-0.02,-0.044,-0.001,-0.31,Both,false,Both without extra teacher,1.0,1302.0,3.0,0.478,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Game Design: Animation and Simulation, Computer Science Principles",23876.0,16.5815044396046,43.8892611827777,10.3995644161501,5.79242754230189,29640.4786956245,22020.1599625819,18031.0,21181.8265124555,24981.1231399926,3256.31131580872,1861.26139596345,2386.53357212026,2101.51141732741,10.0,25.0
2024,1,766,Carrollton City,130087000334,1300870,1050,"7661050",Carrollton High School,"09-12",H,"201 Trojan Dr","30117","31",Town: Fringe,Town,-85.0810118,33.5661288,"0101000020AD100000C4E51D4C2F4555C070A994E876C84040",1825.0,457.0,2.0,44.0,556.0,0.0,678.0,88.0,878.0,947.0,93.0,26.0,0.0,7.0,14.0,0.0,40.0,6.0,14.0,79.0,18.13,685.0,103.0,Regular,0.051,-0.154,0.029,0.059,-0.331,In Person,true,In Person with extra teacher,1.0,1825.0,3.0,0.555,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Computer Science Principles, Programming, Games, Apps and Society",25065.0,9.54318771194893,50.7719928186715,3.35926590863754,4.97107520446838,40437.9965021671,15772.9928571429,13743.0,20860.8289689034,23697.7746037613,2026.25501412188,2867.7969778115,1133.54996774956,3387.97100071861,11.0,20.0
2024,1,767,Cartersville City,130090000341,1300900,2050,"7672050",Cartersville High School,"09-12",H,"320 E Church St","30120","23",Suburb: Small,Suburb,-84.789643,34.1700329,"0101000020AD100000FB20CB82893255C03D5F58A3C3154140",1421.0,342.0,0.0,23.0,282.0,2.0,679.0,93.0,692.0,729.0,56.0,12.0,0.0,0.0,6.0,0.0,35.0,3.0,10.0,46.0,15.62,535.0,92.0,Regular,-0.016,-0.091,-0.026,0.147,-0.308,Both,true,Both with extra teacher,3.0,473.67,7.0,0.439,"Advanced Placement, Computer Science A, Computer Science Principles, Programming, Games, Apps and Society",20525.0,7.91230207064555,57.7247259439708,13.2959805115713,1.79780755176614,38428.294630643,32486.1945369754,73797.0,21722.2991516046,30048.3884142133,2034.64044587811,2218.23082360337,2264.5079208246,1394.87225483957,13.0,27.6595744680851
2024,1,769,Chickamauga City,130114002457,1301140,211,"7690211",Gordon Lee High School,"09-12",H,"105 Lee Cir","30707","21",Suburb: Large,Suburb,-85.2961707,34.8702728,"0101000020AD10000023A2F375F45255C0974C5F19656F4140",402.0,7.0,0.0,3.0,0.0,0.0,387.0,5.0,204.0,198.0,,,,,,,,,,,14.12,34.0,16.0,Regular,,,,,,No,false,No without extra teacher,,,,0.017,,10852.0,7.38112790269075,62.7718392922964,9.24253593807593,2.82897161813491,30161.3957965036,,,,29192.9789519894,2276.11198572447,3290.72027374801,1924.65027403722,2461.21226558196,11.0,55.0
2024,1,771,Commerce City,130144000622,1301440,112,"7710112",Commerce High School,"09-12",H,"272 Lakeview Dr","30529","32",Town: Distant,Town,-83.4647566,34.1993724,"0101000020AD10000069667792BEDD54C0CEDCE80885194140",546.0,97.0,0.0,7.0,63.0,0.0,353.0,26.0,271.0,275.0,68.0,8.0,0.0,3.0,4.0,0.0,50.0,3.0,23.0,45.0,12.61,181.0,42.0,Regular,0.031,-0.057,-0.06,0.089,-0.158,In Person,false,In Person without extra teacher,1.0,546.0,4.0,0.293,"Advanced Placement Computer Science Principles, Computer Science Principles, Programming, Games, Apps and Society",18205.0,10.650920076902,58.4015380390003,3.91650645427081,3.18593792914035,28563.497755499,19222.1409836066,73615.0,18090.1375959079,25589.8713025163,3269.80838049185,2244.21914636411,3812.60141138642,3562.08987523271,9.0,23.6842105263158
2024,1,772,Dalton Public Schools,130162000786,1301620,4050,"7724050",Dalton High School,"09-12",H,"1500 Manly St","30720","13",City: Small,City,-84.9861421,34.7792638,"0101000020AD1000005C2DC1F31C3F55C075FA8BEABE634140",1379.0,977.0,1.0,43.0,56.0,1.0,270.0,31.0,633.0,746.0,80.0,57.0,0.0,5.0,1.0,0.0,16.0,1.0,11.0,69.0,15.62,573.0,193.0,Regular,0.031,-0.028,0.004,0.004,-0.322,Both,false,Both without extra teacher,2.0,689.5,6.0,0.749,"Advanced Placement, Computer Science A, Game Design: Animation and Simulation, Computer Science Principles, Programming, Games, Apps and Society",8742.0,14.7563486616335,56.1656371539693,3.2830016014642,4.1638069091741,41095.8173646969,16989.3333333333,114438.174418605,22352.3939499305,31060.7441043061,1129.09786259909,1103.25739140472,889.358075549334,887.432387496918,3.0,14.2857142857143
2024,1,773,City Schools of Decatur,130168000802,1301680,3050,"7733050",Decatur High School,"09-12",H,"310 N McDonough St","30030","21",Suburb: Large,Suburb,-84.2971204,33.7708943,"0101000020AD1000005D3E4805041355C01F9617AAACE24040",1834.0,115.0,4.0,66.0,442.0,1.0,1076.0,130.0,936.0,898.0,133.0,7.0,1.0,13.0,23.0,0.0,78.0,11.0,27.0,106.0,15.05,198.0,32.0,Regular,0.062,-0.068,-0.01,0.0,-0.307,Both,false,Both without extra teacher,2.0,917.0,5.0,0.304,"IB Computer Science, Year One, IB Computer Science, Year Two, Advanced Placement Computer Science Principles, Game Design: Animation and Simulation, Computer Science Principles",57890.0,3.50146830195198,67.5418897909829,3.70703057522888,2.0642598030748,82266.7991679387,38351.4841965264,51139.7053469852,42356.7155263158,58608.1210915194,1601.61687838461,1877.12177551607,1627.71592062191,1650.91704149959,39.0,25.0
2024,1,774,Dublin City,130187000873,1301870,211,"7740211",Dublin High School,"09-12",H,"1127 Hillcrest Pkwy","31021","33",Town: Remote,Town,-82.945981,32.5435759,"0101000020AD100000CB68E4F38ABC54C067B224E593454040",589.0,17.0,1.0,1.0,518.0,0.0,40.0,12.0,269.0,320.0,,,,,,,,,,,10.42,544.0,0.0,Regular,,,,,,No,true,No with extra teacher,,,,0.908,,22663.0,10.1045757401933,60.4244804306579,4.86255129506244,12.8976746238362,37220.1071769422,23421.4720633524,6422.35294117647,76352.0,21453.7390919798,2657.40998633454,2892.90541474999,2267.74427058635,1642.86874036787,11.0,22.0
2024,1,776,Gainesville City,130231001048,1302310,3050,"7763050",Gainesville High School,"09-12",H,"830 Century Pl","30501","13",City: Small,City,-83.8439874,34.2993775,"0101000020AD1000001C4FBAE303F654C041D47D0052264140",2357.0,1492.0,0.0,94.0,389.0,1.0,325.0,56.0,1145.0,1212.0,76.0,36.0,0.0,15.0,4.0,0.0,15.0,6.0,14.0,62.0,17.77,1066.0,237.0,Regular,0.157,-0.112,-0.159,0.059,-0.302,Both,false,Both without extra teacher,2.0,1178.5,3.0,0.798,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Computer Science Principles, Programming, Games, Apps and Society",7411.0,19.2011874240993,36.7831601673189,1.57873431385778,2.1454594521657,52630.92039801,29456.0,25203.0,16775.6097208855,23903.7559988238,1037.54755386617,1106.32548917347,1094.58106892164,1108.16726563161,6.0,33.3333333333333
